"","GEOID","elevation"
"18658","2028900",2916.67
"18659","2051825",3051.18
"18660","2058250",2680.45
"18661","0672576",583.99
"18662","2032175",2234.25
"18663","0625058",75.46
"18664","4824828",423.23
"18665","4831592",367.45
"18666","4846224",377.3
"18667","0168280",1059.71
"18668","4848180",255.91
"18669","4037800",652.89
"18670","3665508",364.17
"18671","3982740",898.95
"18672","3240000",2411.42
"18673","2052000",2604.99
"18674","0521190",1305.77
"18675","0527670",1299.21
"18676","0576190",1889.76
"18677","4049450",931.76
"18678","0685600",1443.57
"18679","1605230",4593.18
"18680","2049950",1102.36
"18681","1632950",3346.46
"18682","1642400",1194.23
"18683","1645370",1272.97
"18684","0641474",173.88
"18685","4856276",360.89
"18686","3601000",223.1
"18687","3630521",114.83
"18688","2200240",62.34
"18689","2247560",19.69
"18690","2636700",600.39
"18691","2665060",771
"18692","2679000",616.8
"18693","2684940",666.01
"18694","2754060",1414.04
"18695","3536230",5272.31
"18696","4608330",3166.01
"18697","1941295",1328.74
"18698","1823692",695.54
"18699","2630420",620.08
"18700","2655020",587.27
"18701","5526982",761.15
"18702","5324810",305.12
"18703","5300100",78.74
"18704","5321450",95.14
"18705","5332300",29.53
"18706","5340770",98.43
"18707","5311825",2355.64
"18708","5359145",2506.56
"18709","5366290",2457.35
"18710","5312140",1719.16
"18711","2655820",600.39
"18712","2669800",616.8
"18713","2617100",761.15
"18714","2012550",1135.17
"18715","2033075",1404.2
"18716","1915015",1128.61
"18717","1923115",967.85
"18718","4607040",1637.14
"18719","1705092",777.56
"18720","1710422",935.04
"18721","1243250",9.84
"18722","5378330",738.19
"18723","5301500",1975.07
"18724","5367175",1988.19
"18725","5351970",1049.87
"18726","5353720",958.01
"18727","5316340",2057.09
"18728","1329528",367.45
"18729","5314380",423.23
"18730","5314170",1827.43
"18731","5335485",1765.09
"18732","5357220",442.91
"18733","5380220",377.3
"18734","1948810",948.16
"18735","1636730",4084.65
"18736","3927902",951.44
"18737","3949042",823.49
"18738","3967874",810.37
"18739","0952280",68.9
"18740","0973700",6.56
"18741","1761145",902.23
"18742","3446680",49.21
"18743","2618300",771
"18744","2623500",787.4
"18745","2667900",620.08
"18746","2670520",603.67
"18747","2601180",583.99
"18748","2651600",583.99
"18749","2665820",600.39
"18750","2670680",606.96
"18751","1812610",885.83
"18752","5305280",160.76
"18753","5306505",29.53
"18754","5323620",55.77
"18755","1353032",206.69
"18756","1301024",275.59
"18757","1327596",311.68
"18758","1317328",387.14
"18759","1727026",702.1
"18760","1904375",915.35
"18761","1912630",1072.83
"18762","1922935",797.24
"18763","1947460",1092.52
"18764","1969690",754.59
"18765","2661940",751.31
"18766","2663700",875.98
"18767","2613420",741.47
"18768","3855020",1587.93
"18769","3845860",2352.36
"18770","1814716",856.3
"18771","1921810",688.98
"18772","1940845",583.99
"18773","1970185",682.41
"18774","4707840",354.33
"18775","4728560",295.28
"18776","4754920",370.73
"18777","4863584",547.9
"18778","5179456",3369.42
"18779","0874485",4402.89
"18780","2000125",1174.54
"18781","4841764",541.34
"18782","4870376",459.32
"18783","1319168",810.37
"18784","2053225",895.67
"18785","0515310",331.36
"18786","0551560",410.1
"18787","0141296",662.73
"18788","0665070",190.29
"18789","0673262",200.13
"18790","1703675",656.17
"18791","1706470",718.5
"18792","1710110",636.48
"18793","4769620",403.54
"18794","2081025",2194.88
"18795","2037500",2103.02
"18796","2053525",2047.24
"18797","1752844",508.53
"18798","5516275",971.13
"18799","5551025",853.02
"18800","2018325",1719.16
"18801","2043250",1630.58
"18802","3925970",669.29
"18803","3950540",705.38
"18804","3959234",905.51
"18805","3977322",669.29
"18806","0605108",367.45
"18807","0620956",19.69
"18808","0631708",-3.28
"18809","3919050",931.76
"18810","3977588",859.58
"18811","3978470",875.98
"18812","2275425",22.97
"18813","2664160",600.39
"18814","3714400",108.27
"18815","3725560",150.92
"18816","3756440",91.86
"18817","3760560",82.02
"18818","4813900",364.17
"18819","1202681",32.81
"18820","1214250",36.09
"18821","1222975",19.69
"18822","1230025",22.97
"18823","1243900",22.97
"18824","0660102",-9.84
"18825","0665028",108.27
"18826","1648880",4980.31
"18827","1351520",170.6
"18828","1201475",-9.84
"18829","1207975",0
"18830","1241150",-3.28
"18831","1958620",1066.27
"18832","3717340",1171.26
"18833","3751820",1092.52
"18834","0883230",5213.25
"18835","4837648",482.28
"18836","0619612",118.11
"18837","0631568",104.99
"18838","0642006",137.8
"18839","1245025",9.84
"18840","1249450",26.25
"18841","1326084",531.5
"18842","4855056",764.44
"18843","3904416",639.76
"18844","3904878",948.16
"18845","3905550",967.85
"18846","3908336",613.52
"18847","3916014",875.98
"18848","3919806",682.41
"18849","3935255",1128.61
"18850","3936918",961.29
"18851","1812034",406.82
"18852","1852650",416.67
"18853","0123296",246.06
"18854","2034275",1512.47
"18855","2044925",1410.76
"18856","5100180",45.93
"18857","5159384",49.21
"18858","0646898",187.01
"18859","1716210",777.56
"18860","1720643",807.09
"18861","1723737",725.07
"18862","4861700",892.39
"18863","3945542",1013.78
"18864","3955748",1131.89
"18865","1338920",167.32
"18866","1354992",144.36
"18867","4830392",1102.36
"18868","3941664",688.98
"18869","3949644",823.49
"18870","3956924",1082.68
"18871","3961686",1089.24
"18872","3971682",1059.71
"18873","3975098",941.6
"18874","3980738",879.27
"18875","3983622",702.1
"18876","1360004",108.27
"18877","1365044",42.65
"18878","1943590",1230.31
"18879","1734449",721.78
"18880","1753234",813.65
"18881","1775822",790.68
"18882","1608560",6122.05
"18883","1653920",6000.66
"18884","4854000",1210.63
"18885","1347980",505.25
"18886","1333980",410.1
"18887","1645820",5269.03
"18888","2908470",803.81
"18889","2969464",846.46
"18890","2973348",793.96
"18891","1911215",990.81
"18892","1917175",1046.59
"18893","1978825",1154.86
"18894","1979500",1108.92
"18895","3958940",935.04
"18896","3964486",921.92
"18897","4822720",75.46
"18898","4874648",4435.7
"18899","2181012",1164.7
"18900","2182272",1473.1
"18901","4801852",219.82
"18902","1906940",1030.18
"18903","1959115",1043.31
"18904","1979995",1207.35
"18905","1235875",22.97
"18906","1268875",16.4
"18907","3929106",823.49
"18908","3932592",797.24
"18909","3932606",728.35
"18910","3984742",790.68
"18911","2100946",892.39
"18912","3956588",1102.36
"18913","3977308",994.09
"18914","3742100",42.65
"18915","4808596",1637.14
"18916","4810780",1345.14
"18917","1338040",390.42
"18918","2031850",1036.75
"18919","1304392",849.74
"18920","1376756",961.29
"18921","4850916",3284.12
"18922","4867136",3287.4
"18923","4879972",3303.81
"18924","3912168",702.1
"18925","3929932",774.28
"18926","3949434",830.05
"18927","3954852",928.48
"18928","3986604",849.74
"18929","2921250",872.7
"18930","2933292",889.11
"18931","2958196",1007.22
"18932","2962156",790.68
"18933","2973690",843.18
"18934","4803432",3822.18
"18935","2963776",751.31
"18936","3914128",882.55
"18937","4920890",5859.58
"18938","4934530",6374.67
"18939","4982510",5462.6
"18940","4964670",5137.8
"18941","4913300",5895.67
"18942","4922870",6469.82
"18943","4028250",2158.79
"18944","4836008",26.25
"18945","4030950",1601.05
"18946","4046050",1604.33
"18947","1349504",200.13
"18948","4870052",531.5
"18949","1368796",308.4
"18950","3957764",892.39
"18951","3967468",797.24
"18952","3925186",570.87
"18953","3925802",692.26
"18954","3932158",803.81
"18955","3943722",626.64
"18956","3957386",672.57
"18957","3965732",639.76
"18958","3986366",626.64
"18959","4936950",5787.4
"18960","4811080",731.63
"18961","4839952",754.59
"18962","4880058",1026.9
"18963","4923200",5505.25
"18964","4976680",4914.7
"18965","4868456",311.68
"18966","4903345",5059.06
"18967","4953560",5229.66
"18968","3974076",869.42
"18969","3740560",626.64
"18970","3031450",2096.46
"18971","3067900",1935.7
"18972","4809640",1105.64
"18973","4919680",4202.76
"18974","0163408",1033.46
"18975","2670040",669.29
"18976","4958510",6459.97
"18977","4838800",1036.75
"18978","4924080",6971.78
"18979","4967770",4835.96
"18980","4918910",4652.23
"18981","4980090",5360.89
"18982","4832312",787.4
"18983","4839148",902.23
"18984","4873748",718.5
"18985","4900540",5223.1
"18986","4901310",4678.48
"18987","2674900",682.41
"18988","2683060",948.16
"18989","5684925",4071.52
"18990","2804060",396.98
"18991","2842200",387.14
"18992","3563145",4957.35
"18993","4815796",616.8
"18994","4935960",5200.13
"18995","4816552",534.78
"18996","4902740",5173.88
"18997","4951360",5439.63
"18998","4965880",5282.15
"18999","4968650",5269.03
"19000","4858916",26.25
"19001","2659860",675.85
"19002","4911430",5702.1
"19003","4928810",4730.97
"19004","4945090",4803.15
"19005","4957300",4760.5
"19006","4820092",675.85
"19007","2601380",603.67
"19008","2621000",603.67
"19009","2621020",626.64
"19010","2631420",643.04
"19011","2635540",587.27
"19012","3882660",954.72
"19013","3103005",1322.18
"19014","2623380",659.45
"19015","2652440",629.92
"19016","2653920",695.54
"19017","4965770",4543.96
"19018","4980420",4527.56
"19019","4934200",6410.76
"19020","2036000",931.76
"19021","2230550",19.69
"19022","4008400",593.83
"19023","4032900",606.96
"19024","4071450",629.92
"19025","4072050",603.67
"19026","4078400",564.3
"19027","4152450",42.65
"19028","4113050",4297.9
"19029","2632320",797.24
"19030","2664060",623.36
"19031","2665680",606.96
"19032","0204500",45.93
"19033","0236990",22.97
"19034","5175344",741.47
"19035","5420980",1295.93
"19036","5452324",1135.17
"19037","5476516",1000.66
"19038","5164880",2057.09
"19039","0518520",144.36
"19040","5404876",771
"19041","0538890",436.35
"19042","3712460",2217.85
"19043","3724080",944.88
"19044","1704507",649.61
"19045","1709317",692.26
"19046","1712801",659.45
"19047","2236255",19.69
"19048","0236770",429.79
"19049","0859830",9678.48
"19050","4809868",1181.1
"19051","0127520",449.48
"19052","0151520",200.13
"19053","0181912",183.73
"19054","0220970",597.11
"19055","4759020",1135.17
"19056","1704689",672.57
"19057","1724985",662.73
"19058","1728963",666.01
"19059","1736061",728.35
"19060","1740182",748.03
"19061","1744082",620.08
"19062","1923250",1099.08
"19063","5181280",1030.18
"19064","5109656",1227.03
"19065","5176000",616.8
"19066","5187712",833.33
"19067","0529500",187.01
"19068","0556750",124.67
"19069","1714936",652.89
"19070","1769212",685.7
"19071","1779228",636.48
"19072","1848132",600.39
"19073","1865934",551.18
"19074","0831715",8717.19
"19075","0133856",370.73
"19076","0529920",498.69
"19077","0532257",688.98
"19078","1640420",4793.31
"19079","4037650",1023.62
"19080","4038600",1171.26
"19081","4080350",1115.49
"19082","2004400",951.44
"19083","2017850",862.86
"19084","2041475",833.33
"19085","2829460",206.69
"19086","2811780",383.86
"19087","2877520",364.17
"19088","2837560",370.73
"19089","5108152",2857.61
"19090","5177792",2650.92
"19091","2834740",121.39
"19092","2917344",1072.83
"19093","0669112",134.51
"19094","3911066",987.53
"19095","3911360",1151.57
"19096","3919106",961.29
"19097","1852704",790.68
"19098","1865988",728.35
"19099","1304980",1381.23
"19100","1332860",958.01
"19101","3730120",29.53
"19102","2060825",974.41
"19103","2064500",889.11
"19104","2842280",561.02
"19105","3416960",98.43
"19106","3425590",-6.56
"19107","3444670",26.25
"19108","3513540",5807.09
"19109","3503680",5587.27
"19110","3971220",1108.92
"19111","2048825",836.61
"19112","3716240",902.23
"19113","0848555",9009.19
"19114","0852570",9632.55
"19115","1742080",708.66
"19116","1758265",718.5
"19117","1777044",590.55
"19118","4816048",324.8
"19119","3918840",820.21
"19120","3947754",964.57
"19121","3713940",29.53
"19122","0842330",9402.89
"19123","1721826",757.87
"19124","1756159",797.24
"19125","1766677",643.04
"19126","2067625",1062.99
"19127","1825882",1049.87
"19128","0167800",209.97
"19129","1721540",698.82
"19130","3518905",5767.72
"19131","2823340",295.28
"19132","3669265",1072.83
"19133","3554675",6715.88
"19134","4523110",423.23
"19135","1764239",583.99
"19136","1707276",698.82
"19137","1744784",524.93
"19138","3928476",764.44
"19139","3942364",807.09
"19140","1777811",803.81
"19141","0128024",337.93
"19142","0521070",255.91
"19143","1828332",711.94
"19144","2019825",1020.34
"19145","1304140",1000.66
"19146","1307612",843.18
"19147","1373312",872.7
"19148","3919344",984.25
"19149","4637900",1715.88
"19150","4220600",498.69
"19151","3477330",157.48
"19152","3701340",272.31
"19153","2405950",255.91
"19154","2425150",62.34
"19155","3946872",833.33
"19156","3949840",695.54
"19157","3951310",741.47
"19158","3950918",964.57
"19159","3982390",1043.31
"19160","1347784",75.46
"19161","3956770",1099.08
"19162","3904150",754.59
"19163","3906068",889.11
"19164","3967356",987.53
"19165","3973992",921.92
"19166","0882130",8097.11
"19167","1907030",846.46
"19168","3707720",2214.57
"19169","4635940",2030.84
"19170","2419125",367.45
"19171","2426000",400.26
"19172","2442550",216.54
"19173","1213275",29.53
"19174","1216335",26.25
"19175","3950176",610.24
"19176","3985288",859.58
"19177","1321716",16.4
"19178","3976932",1072.83
"19179","1747150",574.15
"19180","1754222",557.74
"19181","1755353",623.36
"19182","1766443",711.94
"19183","1769277",603.67
"19184","1251342",55.77
"19185","5544225",1181.1
"19186","5565100",774.28
"19187","5576025",715.22
"19188","0238970",347.77
"19189","0240950",167.32
"19190","0243040",426.51
"19191","0258550",278.87
"19192","1216475",19.69
"19193","1216725",29.53
"19194","1243125",26.25
"19195","1250575",22.97
"19196","1271400",72.18
"19197","1317552",702.1
"19198","1335016",859.58
"19199","1320848",662.73
"19200","3926348",1108.92
"19201","3965116",1046.59
"19202","3971360",898.95
"19203","4878208",2522.97
"19204","3756710",32.81
"19205","3768340",26.25
"19206","4807420",679.13
"19207","4820932",846.46
"19208","4878532",774.28
"19209","5566050",1263.12
"19210","0213550",561.02
"19211","0255030",367.45
"19212","0263390",78.74
"19213","0233800",265.75
"19214","5503775",1227.03
"19215","1255125",22.97
"19216","1268135",19.69
"19217","1278000",22.97
"19218","1351604",820.21
"19219","3922568",1125.33
"19220","3958828",1066.27
"19221","3952668",813.65
"19222","1308200",764.44
"19223","1356308",725.07
"19224","1350260",708.66
"19225","3954908",1007.22
"19226","3985232",928.48
"19227","2938072",826.77
"19228","0133976",958.01
"19229","2022700",974.41
"19230","2025425",1059.71
"19231","2052575",1049.87
"19232","5588200",1023.62
"19233","3432250",65.62
"19234","3436510",6.56
"19235","3466570",22.97
"19236","5621415",7148.95
"19237","2741912",1145.01
"19238","3984196",1118.77
"19239","1237225",32.81
"19240","3979044",836.61
"19241","1330088",52.49
"19242","2942032",895.67
"19243","2950168",810.37
"19244","2953102",771
"19245","2958520",833.33
"19246","2971368",866.14
"19247","4647660",1843.83
"19248","4656340",1066.27
"19249","4662220",1998.03
"19250","4243224",748.03
"19251","4255792",974.41
"19252","4280656",1207.35
"19253","5608365",6738.85
"19254","4902960",5078.74
"19255","2762698",820.21
"19256","2768170",853.02
"19257","2748310",1246.72
"19258","2708290",1138.45
"19259","2729294",1007.22
"19260","2751064",944.88
"19261","2758396",1085.96
"19262","2741372",1269.69
"19263","2748634",1318.9
"19264","1351352",39.37
"19265","1346552",462.6
"19266","4819792",997.38
"19267","0510720",180.45
"19268","3904458",1010.5
"19269","3911304",994.09
"19270","3934328",1164.7
"19271","3985806",1072.83
"19272","4232032",479
"19273","4236232",416.67
"19274","4245592",1135.17
"19275","4249680",567.59
"19276","4959555",4543.96
"19277","2913654",889.11
"19278","2941402",925.2
"19279","2977092",816.93
"19280","0803455",5587.27
"19281","2752630",1295.93
"19282","2765272",1400.92
"19283","0518490",439.63
"19284","4709880",774.28
"19285","4713080",728.35
"19286","3914086",915.35
"19287","2704834",846.46
"19288","2752594",935.04
"19289","3902680",698.82
"19290","3918070",748.03
"19291","4273888",410.1
"19292","3907930",1066.27
"19293","3925914",866.14
"19294","3938374",1046.59
"19295","0806090",5518.37
"19296","4031250",1502.62
"19297","4043950",1679.79
"19298","4054150",1217.19
"19299","4078950",1584.65
"19300","3412580",830.05
"19301","3440290",200.13
"19302","3442510",305.12
"19303","4776860",816.93
"19304","4779980",784.12
"19305","4137550",3349.74
"19306","4159650",3664.7
"19307","3901798",705.38
"19308","3973068",675.85
"19309","2838320",456.04
"19310","2826020",449.48
"19311","2878520",498.69
"19312","3962708",570.87
"19313","2875040",154.2
"19314","4200820",912.07
"19315","4204792",984.25
"19316","3986772",931.76
"19317","3986940",994.09
